ts_code,symbol,name,area,industry,list_date,delist_date,list_status,exchange,market
002046.SZ,002046,国机精工,河南,机械基件,20050526,,L,SZSE,主板
002045.SZ,002045,国光电器,广东,元器件,20050523,,L,SZSE,主板
002044.SZ,002044,美年健康,浙江,医疗保健,20050518,,L,SZSE,主板
002043.SZ,002043,兔宝宝,浙江,其他建材,20050510,,L,SZSE,主板
002042.SZ,002042,华孚时尚,安徽,纺织,20050427,,L,SZSE,主板
002041.SZ,002041,登海种业,山东,种植业,20050418,,L,SZSE,主板
002040.SZ,002040,南京港,江苏,港口,20050325,,L,SZSE,主板
002039.SZ,002039,黔源电力,贵州,水力发电,20050303,,L,SZSE,主板
002038.SZ,002038,双鹭药业,北京,生物制药,20040909,,L,SZSE,主板
002037.SZ,002037,保利联合,贵州,化工原料,20040908,,L,SZSE,主板
002036.SZ,002036,联创电子,江西,元器件,20040903,,L,SZSE,主板
002035.SZ,002035,华帝股份,广东,家用电器,20040901,,L,SZSE,主板
002034.SZ,002034,旺能环境,浙江,环境保护,20040826,,L,SZSE,主板
002033.SZ,002033,丽江股份,云南,旅游景点,20040825,,L,SZSE,主板
002032.SZ,002032,苏泊尔,浙江,家用电器,20040817,,L,SZSE,主板
002031.SZ,002031,巨轮智能,广东,汽车配件,20040816,,L,SZSE,主板
002030.SZ,002030,达安基因,广东,医疗保健,20040809,,L,SZSE,主板
002029.SZ,002029,七匹狼,福建,服饰,20040806,,L,SZSE,主板
002028.SZ,002028,思源电气,上海,电气设备,20040805,,L,SZSE,主板
002027.SZ,002027,分众传媒,上海,广告包装,20040804,,L,SZSE,主板
002026.SZ,002026,山东威达,山东,机械基件,20040727,,L,SZSE,主板
002025.SZ,002025,航天电器,贵州,元器件,20040726,,L,SZSE,主板
002024.SZ,002024,ST易购,江苏,电器连锁,20040721,,L,SZSE,主板
002023.SZ,002023,海特高新,四川,航空,20040721,,L,SZSE,主板
002022.SZ,002022,科华生物,上海,医疗保健,20040721,,L,SZSE,主板
002021.SZ,002021,中捷资源,浙江,纺织机械,20040715,,L,SZSE,主板
002020.SZ,002020,京新药业,浙江,化学制药,20040715,,L,SZSE,主板
002019.SZ,002019,亿帆医药,浙江,化学制药,20040713,,L,SZSE,主板
002017.SZ,002017,东信和平,广东,通信设备,20040713,,L,SZSE,主板
002016.SZ,002016,世荣兆业,广东,区域地产,20040708,,L,SZSE,主板
002015.SZ,002015,协鑫能科,江苏,新型电力,20040708,,L,SZSE,主板
002014.SZ,002014,永新股份,安徽,塑料,20040708,,L,SZSE,主板
002012.SZ,002012,凯恩股份,浙江,造纸,20040705,,L,SZSE,主板
002011.SZ,002011,盾安环境,浙江,家用电器,20040705,,L,SZSE,主板
002010.SZ,002010,传化智联,浙江,仓储物流,20040629,,L,SZSE,主板
002009.SZ,002009,天奇股份,江苏,工程机械,20040629,,L,SZSE,主板
002008.SZ,002008,大族激光,深圳,专用机械,20040625,,L,SZSE,主板
002007.SZ,002007,华兰生物,河南,生物制药,20040625,,L,SZSE,主板
002006.SZ,002006,精工科技,浙江,专用机械,20040625,,L,SZSE,主板
002005.SZ,002005,德豪润达,安徽,家用电器,20040625,,L,SZSE,主板
002004.SZ,002004,华邦健康,重庆,农药化肥,20040625,,L,SZSE,主板
002003.SZ,002003,伟星股份,浙江,服饰,20040625,,L,SZSE,主板
002001.SZ,002001,新和成,浙江,化学制药,20040625,,L,SZSE,主板
001979.SZ,001979,招商蛇口,深圳,全国地产,20151230,,L,SZSE,主板
001965.SZ,001965,招商公路,天津,路桥,20171225,,L,SZSE,主板
001914.SZ,001914,招商积余,深圳,房产服务,19940928,,L,SZSE,主板
001896.SZ,001896,豫能控股,河南,火力发电,19980122,,L,SZSE,主板
001872.SZ,001872,招商港口,深圳,港口,19930505,,L,SZSE,主板
001696.SZ,001696,宗申动力,重庆,摩托车,19970306,,L,SZSE,主板
001400.SZ,001400,江顺科技,江苏,专用机械,20250424,,L,SZSE,主板
001396.SZ,001396,誉帆科技,上海,建筑工程,20251230,,L,SZSE,主板
001395.SZ,001395,亚联机械,吉林,专用机械,20250127,,L,SZSE,主板
001391.SZ,001391,国货航,北京,仓储物流,20241230,,L,SZSE,主板
001390.SZ,001390,古麒绒材,安徽,纺织,20250529,,L,SZSE,主板
001389.SZ,001389,广合科技,广东,元器件,20240402,,L,SZSE,主板
001388.SZ,001388,信通电子,山东,电气设备,20250701,,L,SZSE,主板
001387.SZ,001387,雪祺电气,安徽,家用电器,20240111,,L,SZSE,主板
001386.SZ,001386,马可波罗,广东,家居用品,20251022,,L,SZSE,主板
001382.SZ,001382,新亚电缆,广东,电气设备,20250321,,L,SZSE,主板
001380.SZ,001380,华纬科技,浙江,汽车配件,20230516,,L,SZSE,主板
001379.SZ,001379,腾达科技,山东,机械基件,20240119,,L,SZSE,主板
001378.SZ,001378,德冠新材,广东,塑料,20231030,,L,SZSE,主板
001376.SZ,001376,百通能源,江西,供气供热,20231103,,L,SZSE,主板
001373.SZ,001373,翔腾新材,江苏,元器件,20230601,,L,SZSE,主板
001369.SZ,001369,双欣材料,内蒙,化纤,20251230,,L,SZSE,主板
001368.SZ,001368,通达创智,福建,文教休闲,20230313,,L,SZSE,主板
001367.SZ,001367,海森药业,浙江,化学制药,20230410,,L,SZSE,主板
001366.SZ,001366,播恩集团,江西,饲料,20230307,,L,SZSE,主板
001360.SZ,001360,南矿集团,江西,工程机械,20230410,,L,SZSE,主板
001359.SZ,001359,平安电工,湖北,矿物制品,20240328,,L,SZSE,主板
001358.SZ,001358,兴欣新材,浙江,化工原料,20231221,,L,SZSE,主板
001356.SZ,001356,富岭股份,浙江,塑料,20250123,,L,SZSE,主板
001339.SZ,001339,智微智能,深圳,IT设备,20220815,,L,SZSE,主板
001338.SZ,001338,永顺泰,广东,啤酒,20221116,,L,SZSE,主板
001337.SZ,001337,四川黄金,四川,黄金,20230303,,L,SZSE,主板
001336.SZ,001336,楚环科技,浙江,专用机械,20220725,,L,SZSE,主板
001335.SZ,001335,信凯科技,浙江,化工原料,20250415,,L,SZSE,主板
001333.SZ,001333,光华股份,浙江,化工原料,20221208,,L,SZSE,主板
001332.SZ,001332,锡装股份,江苏,专用机械,20220920,,L,SZSE,主板
001331.SZ,001331,胜通能源,山东,供气供热,20220908,,L,SZSE,主板
001330.SZ,001330,博纳影业,新疆,影视音像,20220818,,L,SZSE,主板
001328.SZ,001328,登康口腔,重庆,日用化工,20230410,,L,SZSE,主板
001326.SZ,001326,联域股份,深圳,电气设备,20231109,,L,SZSE,主板
001325.SZ,001325,元创股份,浙江,橡胶,20251218,,L,SZSE,主板
001324.SZ,001324,长青科技,江苏,运输设备,20230522,,L,SZSE,主板
001323.SZ,001323,慕思股份,广东,家居用品,20220623,,L,SZSE,主板
001322.SZ,001322,箭牌家居,广东,家居用品,20221026,,L,SZSE,主板
001319.SZ,001319,铭科精技,广东,汽车配件,20220512,,L,SZSE,主板
001318.SZ,001318,阳光乳业,江西,乳制品,20220520,,L,SZSE,主板
001317.SZ,001317,三羊马,重庆,铁路,20211130,,L,SZSE,主板
001316.SZ,001316,润贝航科,深圳,批发业,20220624,,L,SZSE,主板
001314.SZ,001314,亿道信息,深圳,元器件,20230214,,L,SZSE,主板
001313.SZ,001313,粤海饲料,广东,饲料,20220216,,L,SZSE,主板
001311.SZ,001311,多利科技,安徽,汽车配件,20230227,,L,SZSE,主板
001309.SZ,001309,德明利,深圳,半导体,20220701,,L,SZSE,主板
001308.SZ,001308,康冠科技,深圳,元器件,20220318,,L,SZSE,主板
001306.SZ,001306,夏厦精密,浙江,机械基件,20231116,,L,SZSE,主板
001301.SZ,001301,尚太科技,河北,电气设备,20221228,,L,SZSE,主板
001300.SZ,001300,三柏硕,山东,文教休闲,20221019,,L,SZSE,主板
001299.SZ,001299,美能能源,陕西,供气供热,20221031,,L,SZSE,主板
001298.SZ,001298,好上好,深圳,元器件,20221031,,L,SZSE,主板
001296.SZ,001296,长江材料,重庆,其他建材,20211224,,L,SZSE,主板
001289.SZ,001289,龙源电力,北京,新型电力,20220124,,L,SZSE,主板
001288.SZ,001288,运机集团,四川,专用机械,20211101,,L,SZSE,主板
001287.SZ,001287,中电港,深圳,元器件,20230410,,L,SZSE,主板
001286.SZ,001286,陕西能源,陕西,火力发电,20230410,,L,SZSE,主板
001285.SZ,001285,瑞立科密,广东,汽车配件,20250930,,L,SZSE,主板
001283.SZ,001283,豪鹏科技,深圳,电气设备,20220905,,L,SZSE,主板
001282.SZ,001282,三联锻造,安徽,汽车配件,20230524,,L,SZSE,主板
001280.SZ,001280,中国铀业,北京,小金属,20251203,,L,SZSE,主板
001279.SZ,001279,强邦新材,安徽,广告包装,20241011,,L,SZSE,主板
001278.SZ,001278,一彬科技,浙江,汽车配件,20230308,,L,SZSE,主板
001277.SZ,001277,速达股份,河南,专用机械,20240903,,L,SZSE,主板
001270.SZ,001270,铖昌科技,浙江,半导体,20220606,,L,SZSE,主板
001269.SZ,001269,欧晶科技,内蒙,矿物制品,20220930,,L,SZSE,主板
001268.SZ,001268,联合精密,广东,机械基件,20220630,,L,SZSE,主板
001267.SZ,001267,汇绿生态,湖北,通信设备,20211117,,L,SZSE,主板
001266.SZ,001266,宏英智能,上海,电器仪表,20220228,,L,SZSE,主板
001260.SZ,001260,坤泰股份,山东,汽车配件,20230216,,L,SZSE,主板
001259.SZ,001259,利仁科技,北京,家用电器,20220831,,L,SZSE,主板
001258.SZ,001258,立新能源,新疆,新型电力,20220727,,L,SZSE,主板
001256.SZ,001256,炜冈科技,浙江,轻工机械,20221205,,L,SZSE,主板
001255.SZ,001255,博菲电气,浙江,电气设备,20220930,,L,SZSE,主板
001239.SZ,001239,永达股份,湖南,工程机械,20231212,,L,SZSE,主板
001238.SZ,001238,浙江正特,浙江,家居用品,20220919,,L,SZSE,主板
001236.SZ,001236,弘业期货,江苏,多元金融,20220805,,L,SZSE,主板
001234.SZ,001234,泰慕士,江苏,服饰,20220111,,L,SZSE,主板
001233.SZ,001233,海安集团,福建,汽车配件,20251125,,L,SZSE,主板
001231.SZ,001231,农心科技,陕西,农药化肥,20220819,,L,SZSE,主板
001230.SZ,001230,劲旅环境,安徽,环境保护,20220715,,L,SZSE,主板
001229.SZ,001229,魅视科技,广东,IT设备,20220808,,L,SZSE,主板
001228.SZ,001228,永泰运,浙江,仓储物流,20220429,,L,SZSE,主板
001227.SZ,001227,兰州银行,甘肃,银行,20220117,,L,SZSE,主板
001226.SZ,001226,拓山重工,安徽,工程机械,20220622,,L,SZSE,主板
001225.SZ,001225,和泰机电,浙江,专用机械,20230222,,L,SZSE,主板
001223.SZ,001223,欧克科技,江西,专用机械,20221212,,L,SZSE,主板
001222.SZ,001222,源飞宠物,浙江,文教休闲,20220818,,L,SZSE,主板
001221.SZ,001221,悍高集团,广东,家居用品,20250730,,L,SZSE,主板
001219.SZ,001219,青岛食品,山东,食品,20211021,,L,SZSE,主板
001218.SZ,001218,丽臣实业,湖南,化工原料,20211015,,L,SZSE,主板
001217.SZ,001217,华尔泰,安徽,化工原料,20210929,,L,SZSE,主板
001216.SZ,001216,华瓷股份,湖南,家居用品,20211019,,L,SZSE,主板
001215.SZ,001215,千味央厨,河南,食品,20210906,,L,SZSE,主板
001213.SZ,001213,中铁特货,北京,铁路,20210908,,L,SZSE,主板
001212.SZ,001212,中旗新材,广东,其他建材,20210823,,L,SZSE,主板
001211.SZ,001211,双枪科技,浙江,家居用品,20210805,,L,SZSE,主板
001210.SZ,001210,金房能源,北京,供气供热,20210729,,L,SZSE,主板
001209.SZ,001209,洪兴股份,广东,服饰,20210723,,L,SZSE,主板
001208.SZ,001208,华菱线缆,湖南,电气设备,20210624,,L,SZSE,主板
001207.SZ,001207,联科科技,山东,化工原料,20210623,,L,SZSE,主板
001206.SZ,001206,依依股份,天津,造纸,20210518,,L,SZSE,主板
001205.SZ,001205,盛航股份,江苏,水运,20210513,,L,SZSE,主板
001203.SZ,001203,大中矿业,内蒙,普钢,20210510,,L,SZSE,主板
001202.SZ,001202,炬申股份,广东,仓储物流,20210429,,L,SZSE,主板
001201.SZ,001201,东瑞股份,广东,农业综合,20210428,,L,SZSE,主板
000999.SZ,000999,华润三九,深圳,中成药,20000309,,L,SZSE,主板
000998.SZ,000998,隆平高科,湖南,种植业,20001211,,L,SZSE,主板
000997.SZ,000997,新大陆,福建,IT设备,20000807,,L,SZSE,主板
000995.SZ,000995,皇台酒业,甘肃,白酒,20000807,,L,SZSE,主板
000993.SZ,000993,闽东电力,福建,水力发电,20000731,,L,SZSE,主板
000990.SZ,000990,诚志股份,江西,化工原料,20000706,,L,SZSE,主板
000989.SZ,000989,九芝堂,湖南,中成药,20000628,,L,SZSE,主板
000988.SZ,000988,华工科技,湖北,专用机械,20000608,,L,SZSE,主板
000987.SZ,000987,越秀资本,广东,多元金融,20000718,,L,SZSE,主板
000985.SZ,000985,大庆华科,黑龙江,化工原料,20000726,,L,SZSE,主板
000983.SZ,000983,山西焦煤,山西,煤炭开采,20000726,,L,SZSE,主板
000981.SZ,000981,山子高科,甘肃,汽车配件,20000622,,L,SZSE,主板
000980.SZ,000980,众泰汽车,浙江,汽车配件,20000616,,L,SZSE,主板
000978.SZ,000978,桂林旅游,广西,旅游景点,20000518,,L,SZSE,主板
000977.SZ,000977,浪潮信息,山东,IT设备,20000608,,L,SZSE,主板
000975.SZ,000975,山金国际,内蒙,黄金,20000608,,L,SZSE,主板
000973.SZ,000973,佛塑科技,广东,塑料,20000525,,L,SZSE,主板
000972.SZ,000972,中基健康,新疆,食品,20000926,,L,SZSE,主板
000970.SZ,000970,中科三环,北京,矿物制品,20000420,,L,SZSE,主板
000969.SZ,000969,安泰科技,北京,小金属,20000529,,L,SZSE,主板
000968.SZ,000968,蓝焰控股,山西,石油开采,20000622,,L,SZSE,主板
000967.SZ,000967,盈峰环境,浙江,环境保护,20000330,,L,SZSE,主板
000966.SZ,000966,长源电力,湖北,火力发电,20000316,,L,SZSE,主板
000965.SZ,000965,天保基建,天津,区域地产,20000406,,L,SZSE,主板
000963.SZ,000963,华东医药,浙江,化学制药,20000127,,L,SZSE,主板
000962.SZ,000962,东方钽业,宁夏,小金属,20000120,,L,SZSE,主板
000960.SZ,000960,锡业股份,云南,小金属,20000221,,L,SZSE,主板
000959.SZ,000959,首钢股份,北京,普钢,19991216,,L,SZSE,主板
000958.SZ,000958,电投产融,河北,新型电力,19991223,,L,SZSE,主板
000957.SZ,000957,中通客车,山东,汽车整车,20000113,,L,SZSE,主板
000955.SZ,000955,欣龙控股,海南,纺织,19991209,,L,SZSE,主板
000953.SZ,000953,中哲精化,广西,化学制药,19991202,,L,SZSE,主板
000952.SZ,000952,广济药业,湖北,化学制药,19991112,,L,SZSE,主板
000951.SZ,000951,中国重汽,山东,汽车整车,19991125,,L,SZSE,主板
000950.SZ,000950,重药控股,重庆,医药商业,19990916,,L,SZSE,主板
000949.SZ,000949,新乡化纤,河南,化纤,19991021,,L,SZSE,主板
000948.SZ,000948,南天信息,云南,软件服务,19991014,,L,SZSE,主板
000938.SZ,000938,紫光股份,北京,IT设备,19991104,,L,SZSE,主板
000937.SZ,000937,冀中能源,河北,煤炭开采,19990909,,L,SZSE,主板
000936.SZ,000936,华西股份,江苏,化纤,19990810,,L,SZSE,主板
000935.SZ,000935,四川双马,四川,水泥,19990824,,L,SZSE,主板
000933.SZ,000933,神火股份,河南,铝,19990831,,L,SZSE,主板
000932.SZ,000932,华菱钢铁,湖南,普钢,19990803,,L,SZSE,主板
000931.SZ,000931,中关村,北京,化学制药,19990712,,L,SZSE,主板
000930.SZ,000930,中粮科技,安徽,农业综合,19990712,,L,SZSE,主板
000929.SZ,000929,兰州黄河,甘肃,啤酒,19990623,,L,SZSE,主板
000928.SZ,000928,中钢国际,吉林,建筑工程,19990312,,L,SZSE,主板
000927.SZ,000927,中国铁物,天津,仓储物流,19990727,,L,SZSE,主板
000926.SZ,000926,福星股份,湖北,区域地产,19990618,,L,SZSE,主板
000925.SZ,000925,众合科技,浙江,运输设备,19990611,,L,SZSE,主板
000923.SZ,000923,河钢资源,河北,普钢,19990714,,L,SZSE,主板
000922.SZ,000922,佳电股份,黑龙江,电气设备,19990618,,L,SZSE,主板
000921.SZ,000921,海信家电,山东,家用电器,19990713,,L,SZSE,主板
000920.SZ,000920,沃顿科技,贵州,塑料,19990616,,L,SZSE,主板
000919.SZ,000919,金陵药业,江苏,化学制药,19991118,,L,SZSE,主板
000917.SZ,000917,电广传媒,湖南,广告包装,19990325,,L,SZSE,主板
000915.SZ,000915,华特达因,山东,化学制药,19990609,,L,SZSE,主板
000913.SZ,000913,钱江摩托,浙江,摩托车,19990514,,L,SZSE,主板
000912.SZ,000912,泸天化,四川,农药化肥,19990603,,L,SZSE,主板
000911.SZ,000911,*ST广糖,广西,食品,19990527,,L,SZSE,主板
000910.SZ,000910,大亚圣象,江苏,家居用品,19990630,,L,SZSE,主板
000909.SZ,000909,*ST数源,浙江,区域地产,19990507,,L,SZSE,主板
000908.SZ,000908,石药景峰,湖南,化学制药,19990203,,L,SZSE,主板
000906.SZ,000906,浙商中拓,浙江,仓储物流,19990707,,L,SZSE,主板
000905.SZ,000905,厦门港务,福建,港口,19990429,,L,SZSE,主板
000903.SZ,000903,ST云动,云南,汽车配件,19990415,,L,SZSE,主板
000902.SZ,000902,新洋丰,湖北,农药化肥,19990408,,L,SZSE,主板
000901.SZ,000901,航天科技,黑龙江,汽车配件,19990401,,L,SZSE,主板
000900.SZ,000900,现代投资,湖南,路桥,19990128,,L,SZSE,主板
000899.SZ,000899,赣能股份,江西,火力发电,19971126,,L,SZSE,主板
000898.SZ,000898,鞍钢股份,辽宁,普钢,19971225,,L,SZSE,主板
000897.SZ,000897,津滨发展,天津,区域地产,19990422,,L,SZSE,主板
000895.SZ,000895,双汇发展,河南,食品,19981210,,L,SZSE,主板
000893.SZ,000893,亚钾国际,广东,农药化肥,19981224,,L,SZSE,主板
000892.SZ,000892,欢瑞世纪,重庆,影视音像,19990115,,L,SZSE,主板
000890.SZ,000890,法尔胜,江苏,环境保护,19990119,,L,SZSE,主板
000889.SZ,000889,中嘉博创,河北,通信设备,19971218,,L,SZSE,主板
000888.SZ,000888,峨眉山A,四川,旅游景点,19971021,,L,SZSE,主板
000887.SZ,000887,中鼎股份,安徽,汽车配件,19981203,,L,SZSE,主板
000886.SZ,000886,海南高速,海南,区域地产,19980123,,L,SZSE,主板
000885.SZ,000885,城发环境,河南,环境保护,19990319,,L,SZSE,主板
000883.SZ,000883,湖北能源,湖北,水力发电,19980519,,L,SZSE,主板
000882.SZ,000882,华联股份,北京,其他商业,19980616,,L,SZSE,主板
000881.SZ,000881,中广核技,辽宁,化工原料,19980902,,L,SZSE,主板
000880.SZ,000880,潍柴重机,山东,专用机械,19980402,,L,SZSE,主板
000878.SZ,000878,云南铜业,云南,铜,19980602,,L,SZSE,主板
000877.SZ,000877,天山股份,新疆,水泥,19990107,,L,SZSE,主板
000876.SZ,000876,新希望,四川,饲料,19980311,,L,SZSE,主板
000875.SZ,000875,电投绿能,吉林,火力发电,20020926,,L,SZSE,主板
000869.SZ,000869,张裕A,山东,红黄酒,20001026,,L,SZSE,主板
000868.SZ,000868,安凯客车,安徽,汽车整车,19970725,,L,SZSE,主板
000863.SZ,000863,三湘印象,上海,区域地产,19970925,,L,SZSE,主板
000862.SZ,000862,银星能源,宁夏,新型电力,19980915,,L,SZSE,主板
000860.SZ,000860,顺鑫农业,北京,白酒,19981104,,L,SZSE,主板
000859.SZ,000859,国风新材,安徽,塑料,19981119,,L,SZSE,主板
000858.SZ,000858,五粮液,四川,白酒,19980427,,L,SZSE,主板
000856.SZ,000856,冀东装备,河北,专用机械,19980813,,L,SZSE,主板
000852.SZ,000852,石化机械,湖北,化工机械,19981126,,L,SZSE,主板
000850.SZ,000850,华茂股份,安徽,纺织,19981007,,L,SZSE,主板
000848.SZ,000848,承德露露,河北,软饮料,19971113,,L,SZSE,主板
000839.SZ,000839,国安股份,北京,综合类,19971031,,L,SZSE,主板
000838.SZ,000838,*ST发展,重庆,区域地产,19970626,,L,SZSE,主板
000837.SZ,000837,秦川机床,陕西,机床制造,19980928,,L,SZSE,主板
000833.SZ,000833,粤桂股份,广西,综合类,19981111,,L,SZSE,主板
000831.SZ,000831,中国稀土,江西,小金属,19980911,,L,SZSE,主板
000830.SZ,000830,鲁西化工,山东,化工原料,19980807,,L,SZSE,主板
000829.SZ,000829,天音控股,江西,其他商业,19971202,,L,SZSE,主板
000828.SZ,000828,东莞控股,广东,路桥,19970617,,L,SZSE,主板
000826.SZ,000826,*ST启环,湖北,环境保护,19980225,,L,SZSE,主板
000825.SZ,000825,太钢不锈,山西,特种钢,19981021,,L,SZSE,主板
000823.SZ,000823,超声电子,广东,元器件,19971008,,L,SZSE,主板
000822.SZ,000822,山东海化,山东,化工原料,19980703,,L,SZSE,主板
000821.SZ,000821,ST京机,湖北,电气设备,19980626,,L,SZSE,主板
000820.SZ,000820,神雾节能,江西,综合类,19980630,,L,SZSE,主板
000819.SZ,000819,岳阳兴长,湖南,石油加工,19970625,,L,SZSE,主板
000818.SZ,000818,航锦科技,辽宁,化工原料,19971017,,L,SZSE,主板
