engine,birth_model,factor_id,partition,year,market_phase,sample_count,available_count,null_count,null_rate,activation_rate,raw_direction_positive,raw_direction_neutral,raw_direction_negative,mean_normalized,std_normalized,p25_normalized,p50_normalized,p75_normalized,p95_normalized,mean_rule_score,std_rule_score,unique_value_count,dominant_share,calibrated_positive,calibrated_neutral,calibrated_negative,mean_rank_score,calibration_status,flags
bazi,ipo_approx_v1,B_NATAL_004,TRAIN,2017,2015_2019,410,410,0,0.0,0.185366,0,410,0,0.185366,0.389069,0.0,0.0,0.0,1.0,1.853659,3.890688,2,0.814634,76,334,0,49.83433,"{""ok"": 410}",
bazi,ipo_approx_v1,B_NATAL_004,TRAIN,2018,2015_2019,433,433,0,0.0,0.182448,0,433,0,0.182448,0.38666,0.0,0.0,0.0,1.0,1.82448,3.866601,2,0.817552,79,354,0,49.68844,"{""ok"": 433}",
bazi,ipo_approx_v1,B_NATAL_004,VALIDATION,2019,2015_2019,438,438,0,0.0,0.182648,0,438,0,0.182648,0.38682,0.0,0.0,0.0,1.0,1.826484,3.868198,2,0.817352,80,358,0,49.698458,"{""ok"": 438}",
bazi,ipo_approx_v1,B_NATAL_004,VALIDATION,2020,2020_2021,443,443,0,0.0,0.182844,0,443,0,0.182844,0.386976,0.0,0.0,0.0,1.0,1.828442,3.869758,2,0.817156,81,362,0,49.70825,"{""ok"": 443}",
bazi,ipo_approx_v1,B_NATAL_004,VALIDATION,2021,2020_2021,459,459,0,0.0,0.180828,0,459,0,0.180828,0.385295,0.0,0.0,0.0,1.0,1.808279,3.852955,2,0.819172,83,376,0,49.607432,"{""ok"": 459}",
bazi,ipo_approx_v1,B_NATAL_004,VALIDATION,2022,2022_2026,474,474,0,0.0,0.179325,0,474,0,0.179325,0.384029,0.0,0.0,0.0,1.0,1.793249,3.840294,2,0.820675,85,389,0,49.532282,"{""ok"": 474}",
bazi,ipo_approx_v1,B_NATAL_005,OOS,2023,2022_2026,483,483,0,0.0,0.983437,0,483,0,0.627329,0.250701,0.5,0.5,0.75,1.0,6.273292,2.507013,5,0.345756,90,317,76,50.449608,"{""ok"": 483}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_005,OOS,2024,2022_2026,490,490,0,0.0,0.983673,0,490,0,0.627551,0.25088,0.5,0.5,0.75,1.0,6.27551,2.508801,5,0.346939,92,321,77,50.459718,"{""ok"": 490}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_005,OOS,2025,2022_2026,493,493,0,0.0,0.983773,0,493,0,0.629817,0.251789,0.5,0.5,0.75,1.0,6.298174,2.517891,5,0.344828,95,321,77,50.708512,"{""ok"": 493}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_005,OOS,2026,2022_2026,997,997,0,0.0,0.981946,0,997,0,0.627633,0.253135,0.5,0.5,0.75,1.0,6.276329,2.531354,5,0.344032,191,647,159,50.502961,"{""ok"": 997}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_005,TRAIN,2010,2010_2014,291,291,0,0.0,0.982818,0,291,0,0.609966,0.245519,0.5,0.5,0.75,1.0,6.099656,2.455192,5,0.350515,44,197,50,48.580815,"{""ok"": 291}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_005,TRAIN,2011,2010_2014,326,326,0,0.0,0.984663,0,326,0,0.621166,0.247846,0.5,0.5,0.75,1.0,6.211656,2.478458,5,0.337423,55,217,54,49.820122,"{""ok"": 326}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_005,TRAIN,2012,2010_2014,353,353,0,0.0,0.983003,0,353,0,0.616856,0.249244,0.5,0.5,0.75,1.0,6.168555,2.492444,5,0.334278,58,234,61,49.389989,"{""ok"": 353}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_005,TRAIN,2013,2010_2014,371,371,0,0.0,0.983827,0,371,0,0.621968,0.249559,0.5,0.5,0.75,1.0,6.219677,2.495589,5,0.334232,64,245,62,49.929083,"{""ok"": 371}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_005,TRAIN,2014,2010_2014,372,372,0,0.0,0.983871,0,372,0,0.62164,0.249303,0.5,0.5,0.75,1.0,6.216398,2.493025,5,0.336022,64,246,62,49.88443,"{""ok"": 372}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_005,TRAIN,2015,2015_2019,384,384,0,0.0,0.984375,0,384,0,0.624349,0.248362,0.5,0.75,0.75,1.0,6.24349,2.483619,5,0.333333,66,255,63,50.208786,"{""ok"": 384}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_005,TRAIN,2016,2015_2019,399,399,0,0.0,0.984962,0,399,0,0.62782,0.249906,0.5,0.75,0.75,1.0,6.278195,2.499055,5,0.33584,73,262,64,50.531015,"{""ok"": 399}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_005,TRAIN,2017,2015_2019,410,410,0,0.0,0.985366,0,410,0,0.628049,0.249828,0.5,0.75,0.75,1.0,6.280488,2.498285,5,0.334146,75,269,66,50.556651,"{""ok"": 410}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_005,TRAIN,2018,2015_2019,433,433,0,0.0,0.983834,0,433,0,0.627598,0.250637,0.5,0.75,0.75,1.0,6.275982,2.506367,5,0.332564,79,284,70,50.544997,"{""ok"": 433}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_005,VALIDATION,2019,2015_2019,438,438,0,0.0,0.984018,0,438,0,0.628995,0.251821,0.5,0.75,0.75,1.0,6.289954,2.518206,5,0.33105,82,285,71,50.690402,"{""ok"": 438}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_005,VALIDATION,2020,2020_2021,443,443,0,0.0,0.984199,0,443,0,0.629233,0.251304,0.5,0.75,0.75,1.0,6.292325,2.51304,5,0.334086,83,289,71,50.699984,"{""ok"": 443}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_005,VALIDATION,2021,2020_2021,459,459,0,0.0,0.984749,0,459,0,0.627996,0.249093,0.5,0.5,0.75,1.0,6.279956,2.490934,5,0.348584,85,303,71,50.491061,"{""ok"": 459}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_005,VALIDATION,2022,2022_2026,474,474,0,0.0,0.983122,0,474,0,0.626582,0.250918,0.5,0.5,0.75,1.0,6.265823,2.509182,5,0.345992,88,311,75,50.371868,"{""ok"": 474}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_006,OOS,2023,2022_2026,483,483,0,0.0,0.94617,0,483,0,0.637164,0.287085,0.5,0.75,0.75,1.0,6.371636,2.870851,5,0.289855,119,277,87,50.162364,"{""ok"": 483}",
bazi,ipo_approx_v1,B_NATAL_006,OOS,2024,2022_2026,490,490,0,0.0,0.946939,0,490,0,0.638265,0.28581,0.5,0.75,0.75,1.0,6.382653,2.858097,5,0.293878,120,283,87,50.257134,"{""ok"": 490}",
bazi,ipo_approx_v1,B_NATAL_006,OOS,2025,2022_2026,493,493,0,0.0,0.947262,0,493,0,0.637931,0.286007,0.5,0.75,0.75,1.0,6.37931,2.860073,5,0.292089,121,284,88,50.218422,"{""ok"": 493}",
bazi,ipo_approx_v1,B_NATAL_006,OOS,2026,2022_2026,997,997,0,0.0,0.947844,0,997,0,0.639669,0.285376,0.5,0.75,0.75,1.0,6.39669,2.853758,5,0.293882,246,575,176,50.389338,"{""ok"": 997}",
bazi,ipo_approx_v1,B_NATAL_006,TRAIN,2010,2010_2014,291,291,0,0.0,0.948454,0,291,0,0.634021,0.283289,0.5,0.75,0.75,1.0,6.340206,2.832885,5,0.309278,67,171,53,49.805074,"{""ok"": 291}",
bazi,ipo_approx_v1,B_NATAL_006,TRAIN,2011,2010_2014,326,326,0,0.0,0.953988,0,326,0,0.641871,0.281485,0.5,0.75,0.75,1.0,6.418712,2.814848,5,0.294479,80,190,56,50.486213,"{""ok"": 326}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_006,TRAIN,2012,2010_2014,353,353,0,0.0,0.951841,0,353,0,0.636686,0.283131,0.5,0.75,0.75,1.0,6.366856,2.831309,5,0.291785,85,205,63,49.992704,"{""ok"": 353}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_006,TRAIN,2013,2010_2014,371,371,0,0.0,0.954178,0,371,0,0.636119,0.282369,0.5,0.75,0.75,1.0,6.361186,2.823694,5,0.291105,89,215,67,49.899578,"{""ok"": 371}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_006,TRAIN,2014,2010_2014,372,372,0,0.0,0.954301,0,372,0,0.635753,0.282077,0.5,0.75,0.75,1.0,6.357527,2.820769,5,0.290323,89,216,67,49.852187,"{""ok"": 372}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_006,TRAIN,2015,2015_2019,384,384,0,0.0,0.953125,0,384,0,0.634115,0.283779,0.5,0.75,0.75,1.0,6.341146,2.837786,5,0.289062,92,221,71,49.723985,"{""ok"": 384}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_006,TRAIN,2016,2015_2019,399,399,0,0.0,0.952381,0,399,0,0.637218,0.283219,0.5,0.75,0.75,1.0,6.37218,2.832192,5,0.295739,96,231,72,50.060236,"{""ok"": 399}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_006,TRAIN,2017,2015_2019,410,410,0,0.0,0.95122,0,410,0,0.638415,0.283328,0.5,0.75,0.75,1.0,6.384146,2.833284,5,0.297561,99,238,73,50.200695,"{""ok"": 410}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_006,TRAIN,2018,2015_2019,433,433,0,0.0,0.944573,0,433,0,0.635104,0.287556,0.5,0.75,0.75,1.0,6.351039,2.87556,5,0.293303,105,249,79,49.983158,"{""ok"": 433}",
bazi,ipo_approx_v1,B_NATAL_006,VALIDATION,2019,2015_2019,438,438,0,0.0,0.942922,0,438,0,0.635845,0.289172,0.5,0.75,0.75,1.0,6.358447,2.891724,5,0.289954,108,250,80,50.094463,"{""ok"": 438}",
bazi,ipo_approx_v1,B_NATAL_006,VALIDATION,2020,2020_2021,443,443,0,0.0,0.943567,0,443,0,0.637698,0.28972,0.5,0.75,0.875,1.0,6.376975,2.8972,5,0.288939,111,251,81,50.289012,"{""ok"": 443}",
bazi,ipo_approx_v1,B_NATAL_006,VALIDATION,2021,2020_2021,459,459,0,0.0,0.943355,0,459,0,0.63671,0.288929,0.5,0.75,0.75,1.0,6.367102,2.889294,5,0.294118,113,262,84,50.189971,"{""ok"": 459}",
bazi,ipo_approx_v1,B_NATAL_006,VALIDATION,2022,2022_2026,474,474,0,0.0,0.945148,0,474,0,0.636603,0.288861,0.5,0.75,0.75,1.0,6.366034,2.88861,5,0.28692,118,269,87,50.139889,"{""ok"": 474}",
bazi,ipo_approx_v1,B_NATAL_007,OOS,2023,2022_2026,483,483,0,0.0,0.960663,0,483,0,0.647516,0.27632,0.5,0.75,0.75,1.0,6.475155,2.7632,5,0.296066,0,405,78,49.908727,"{""ok"": 483}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_007,OOS,2024,2022_2026,490,490,0,0.0,0.961224,0,490,0,0.645408,0.276748,0.5,0.75,0.75,1.0,6.454082,2.767477,5,0.295918,0,409,81,49.687001,"{""ok"": 490}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_007,OOS,2025,2022_2026,493,493,0,0.0,0.96146,0,493,0,0.644523,0.276594,0.5,0.75,0.75,1.0,6.445233,2.765945,5,0.296146,0,411,82,49.590979,"{""ok"": 493}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_007,OOS,2026,2022_2026,997,997,0,0.0,0.961886,0,997,0,0.644433,0.276373,0.5,0.75,0.75,1.0,6.444333,2.763732,5,0.293882,0,830,167,49.582545,"{""ok"": 997}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_007,TRAIN,2010,2010_2014,291,291,0,0.0,0.958763,0,291,0,0.656357,0.283973,0.5,0.75,1.0,1.0,6.563574,2.839727,5,0.292096,0,244,47,50.904545,"{""ok"": 291}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_007,TRAIN,2011,2010_2014,326,326,0,0.0,0.957055,0,326,0,0.65184,0.283434,0.5,0.75,1.0,1.0,6.518405,2.834344,5,0.297546,0,273,53,50.443678,"{""ok"": 326}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_007,TRAIN,2012,2010_2014,353,353,0,0.0,0.951841,0,353,0,0.646601,0.285671,0.5,0.75,1.0,1.0,6.466006,2.856707,5,0.29745,0,294,59,49.995885,"{""ok"": 353}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_007,TRAIN,2013,2010_2014,371,371,0,0.0,0.954178,0,371,0,0.6469,0.281737,0.5,0.75,1.0,1.0,6.469003,2.817366,5,0.301887,0,311,60,49.953583,"{""ok"": 371}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_007,TRAIN,2014,2010_2014,372,372,0,0.0,0.954301,0,372,0,0.647177,0.281407,0.5,0.75,1.0,1.0,6.471774,2.814074,5,0.301075,0,312,60,49.98096,"{""ok"": 372}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_007,TRAIN,2015,2015_2019,384,384,0,0.0,0.955729,0,384,0,0.647786,0.278942,0.5,0.75,1.0,1.0,6.477865,2.789416,5,0.299479,0,323,61,50.013025,"{""ok"": 384}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_007,TRAIN,2016,2015_2019,399,399,0,0.0,0.957393,0,399,0,0.646617,0.278176,0.5,0.75,0.875,1.0,6.466165,2.781757,5,0.300752,0,335,64,49.859562,"{""ok"": 399}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_007,TRAIN,2017,2015_2019,410,410,0,0.0,0.958537,0,410,0,0.647561,0.277839,0.5,0.75,0.9375,1.0,6.47561,2.77839,5,0.297561,0,344,66,49.948466,"{""ok"": 410}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_007,TRAIN,2018,2015_2019,433,433,0,0.0,0.95843,0,433,0,0.640878,0.280156,0.5,0.75,0.75,1.0,6.408776,2.801557,5,0.295612,0,358,75,49.284196,"{""ok"": 433}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_007,VALIDATION,2019,2015_2019,438,438,0,0.0,0.958904,0,438,0,0.640411,0.279402,0.5,0.75,0.75,1.0,6.40411,2.794025,5,0.294521,0,362,76,49.228435,"{""ok"": 438}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_007,VALIDATION,2020,2020_2021,443,443,0,0.0,0.959368,0,443,0,0.640519,0.27914,0.5,0.75,0.75,1.0,6.405192,2.791397,5,0.293454,0,366,77,49.23471,"{""ok"": 443}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_007,VALIDATION,2021,2020_2021,459,459,0,0.0,0.960784,0,459,0,0.642702,0.276057,0.5,0.75,0.75,1.0,6.427015,2.760571,5,0.298475,0,382,77,49.417265,"{""ok"": 459}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_007,VALIDATION,2022,2022_2026,474,474,0,0.0,0.959916,0,474,0,0.64557,0.277145,0.5,0.75,0.75,1.0,6.455696,2.771445,5,0.295359,0,396,78,49.727015,"{""ok"": 474}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_008,OOS,2023,2022_2026,483,483,0,0.0,0.954451,0,483,0,0.6294,0.28276,0.5,0.75,0.75,1.0,6.293996,2.827603,5,0.312629,116,279,88,49.328192,"{""ok"": 483}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_008,OOS,2024,2022_2026,490,490,0,0.0,0.955102,0,490,0,0.628061,0.282505,0.5,0.75,0.75,1.0,6.280612,2.825051,5,0.314286,117,283,90,49.173925,"{""ok"": 490}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_008,OOS,2025,2022_2026,493,493,0,0.0,0.955375,0,493,0,0.627282,0.282269,0.5,0.75,0.75,1.0,6.272819,2.822693,5,0.314402,117,285,91,49.089013,"{""ok"": 493}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_008,OOS,2026,2022_2026,997,997,0,0.0,0.955868,0,997,0,0.628385,0.281975,0.5,0.75,0.75,1.0,6.283852,2.819747,5,0.313942,238,576,183,49.195175,"{""ok"": 997}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_008,TRAIN,2010,2010_2014,291,291,0,0.0,0.955326,0,291,0,0.628007,0.282655,0.5,0.5,0.75,1.0,6.280069,2.826552,5,0.319588,70,168,53,49.145834,"{""ok"": 291}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_008,TRAIN,2011,2010_2014,326,326,0,0.0,0.95092,0,326,0,0.634202,0.285906,0.5,0.625,1.0,1.0,6.342025,2.859055,5,0.328221,84,186,56,49.82545,"{""ok"": 326}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_008,TRAIN,2012,2010_2014,353,353,0,0.0,0.954674,0,353,0,0.640227,0.282334,0.5,0.75,1.0,1.0,6.402266,2.823339,5,0.322946,91,204,58,50.398246,"{""ok"": 353}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_008,TRAIN,2013,2010_2014,371,371,0,0.0,0.956873,0,371,0,0.639488,0.279207,0.5,0.75,0.875,1.0,6.394879,2.792074,5,0.326146,93,218,60,50.275193,"{""ok"": 371}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_008,TRAIN,2014,2010_2014,372,372,0,0.0,0.956989,0,372,0,0.640457,0.279457,0.5,0.75,1.0,1.0,6.40457,2.794566,5,0.325269,94,218,60,50.37533,"{""ok"": 372}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_008,TRAIN,2015,2015_2019,384,384,0,0.0,0.955729,0,384,0,0.639323,0.278921,0.5,0.75,0.75,1.0,6.393229,2.78921,5,0.322917,95,227,62,50.290015,"{""ok"": 384}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_008,TRAIN,2016,2015_2019,399,399,0,0.0,0.957393,0,399,0,0.636591,0.278775,0.5,0.75,0.75,1.0,6.365915,2.78775,5,0.325815,98,235,66,49.970689,"{""ok"": 399}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_008,TRAIN,2017,2015_2019,410,410,0,0.0,0.956098,0,410,0,0.638415,0.280619,0.5,0.75,0.9375,1.0,6.384146,2.806187,5,0.321951,103,239,68,50.192368,"{""ok"": 410}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_008,TRAIN,2018,2015_2019,433,433,0,0.0,0.951501,0,433,0,0.629908,0.28364,0.5,0.75,0.75,1.0,6.299076,2.836403,5,0.318707,105,251,77,49.410217,"{""ok"": 433}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_008,VALIDATION,2019,2015_2019,438,438,0,0.0,0.949772,0,438,0,0.628995,0.284865,0.5,0.75,0.75,1.0,6.289954,2.848652,5,0.315068,106,253,79,49.358898,"{""ok"": 438}",
bazi,ipo_approx_v1,B_NATAL_008,VALIDATION,2020,2020_2021,443,443,0,0.0,0.950339,0,443,0,0.628104,0.283572,0.5,0.75,0.75,1.0,6.281038,2.835721,5,0.320542,106,258,79,49.239408,"{""ok"": 443}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_008,VALIDATION,2021,2020_2021,459,459,0,0.0,0.95207,0,459,0,0.629085,0.283418,0.5,0.75,0.75,1.0,6.29085,2.834181,5,0.313725,110,266,83,49.333519,"{""ok"": 459}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_008,VALIDATION,2022,2022_2026,474,474,0,0.0,0.953586,0,474,0,0.630802,0.284428,0.5,0.75,0.75,1.0,6.308017,2.844277,5,0.308017,116,271,87,49.501923,"{""ok"": 474}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_009,OOS,2023,2022_2026,483,483,0,0.0,1.0,0,483,0,0.615321,0.297732,0.4,0.6,1.0,1.0,6.891925,0.524738,5,0.254658,0,379,104,49.765895,"{""ok"": 483}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_009,OOS,2024,2022_2026,490,490,0,0.0,1.0,0,490,0,0.61551,0.297646,0.4,0.6,1.0,1.0,6.893878,0.523637,5,0.253061,0,384,106,49.77691,"{""ok"": 490}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_009,OOS,2025,2022_2026,493,493,0,0.0,1.0,0,493,0,0.616227,0.297517,0.4,0.6,1.0,1.0,6.893306,0.523954,5,0.25355,0,387,106,49.844301,"{""ok"": 493}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_009,OOS,2026,2022_2026,997,997,0,0.0,1.0,0,997,0,0.615246,0.297392,0.4,0.6,1.0,1.0,6.894283,0.523137,5,0.252758,0,782,215,49.753018,"{""ok"": 997}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_009,TRAIN,2010,2010_2014,291,291,0,0.0,1.0,0,291,0,0.610997,0.297836,0.4,0.6,1.0,1.0,6.894845,0.523458,5,0.254296,0,227,64,49.368651,"{""ok"": 291}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_009,TRAIN,2011,2010_2014,326,326,0,0.0,1.0,0,326,0,0.612883,0.298024,0.4,0.6,0.95,1.0,6.89816,0.521474,5,0.251534,0,253,73,49.525776,"{""ok"": 326}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_009,TRAIN,2012,2010_2014,353,353,0,0.0,1.0,0,353,0,0.617564,0.298153,0.4,0.6,1.0,1.0,6.890652,0.525647,5,0.25779,0,276,77,49.972766,"{""ok"": 353}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_009,TRAIN,2013,2010_2014,371,371,0,0.0,1.0,0,371,0,0.618868,0.300576,0.4,0.6,1.0,1.0,6.883019,0.529771,5,0.264151,0,289,82,50.110553,"{""ok"": 371}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_009,TRAIN,2014,2010_2014,372,372,0,0.0,1.0,0,372,0,0.619892,0.30082,0.4,0.6,1.0,1.0,6.880645,0.531033,5,0.266129,0,290,82,50.209724,"{""ok"": 372}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_009,TRAIN,2015,2015_2019,384,384,0,0.0,1.0,0,384,0,0.617708,0.300911,0.4,0.6,1.0,1.0,6.884375,0.529018,5,0.263021,0,298,86,49.999883,"{""ok"": 384}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_009,TRAIN,2016,2015_2019,399,399,0,0.0,1.0,0,399,0,0.62005,0.299076,0.4,0.6,1.0,1.0,6.887218,0.52745,5,0.260652,0,312,87,50.207429,"{""ok"": 399}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_009,TRAIN,2017,2015_2019,410,410,0,0.0,1.0,0,410,0,0.619512,0.298995,0.4,0.6,1.0,1.0,6.886829,0.527644,5,0.260976,0,321,89,50.161104,"{""ok"": 410}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_009,TRAIN,2018,2015_2019,433,433,0,0.0,1.0,0,433,0,0.619861,0.298566,0.4,0.6,1.0,1.0,6.889607,0.526086,5,0.258661,0,339,94,50.185055,"{""ok"": 433}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_009,VALIDATION,2019,2015_2019,438,438,0,0.0,1.0,0,438,0,0.620548,0.29895,0.4,0.6,1.0,1.0,6.887671,0.527143,5,0.260274,0,343,95,50.252687,"{""ok"": 438}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_009,VALIDATION,2020,2020_2021,443,443,0,0.0,1.0,0,443,0,0.61851,0.298595,0.4,0.6,1.0,1.0,6.891196,0.525193,5,0.257336,0,347,96,50.060608,"{""ok"": 443}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_009,VALIDATION,2021,2020_2021,459,459,0,0.0,1.0,0,459,0,0.619172,0.298143,0.4,0.6,1.0,1.0,6.888889,0.526448,5,0.259259,0,361,98,50.128703,"{""ok"": 459}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_009,VALIDATION,2022,2022_2026,474,474,0,0.0,1.0,0,474,0,0.616456,0.297102,0.4,0.6,1.0,1.0,6.891139,0.525186,5,0.255274,0,373,101,49.870979,"{""ok"": 474}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_010,OOS,2023,2022_2026,483,483,0,0.0,1.0,0,483,0,0.624431,0.306471,0.4,0.6,1.0,1.0,5.978468,1.200152,5,0.26087,0,483,0,50.494315,"{""ok"": 483}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_010,OOS,2024,2022_2026,490,490,0,0.0,1.0,0,490,0,0.627347,0.306152,0.4,0.6,1.0,1.0,5.982041,1.199115,5,0.263265,0,490,0,50.760493,"{""ok"": 490}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_010,OOS,2025,2022_2026,493,493,0,0.0,1.0,0,493,0,0.628398,0.305779,0.4,0.6,1.0,1.0,5.982556,1.199907,5,0.263692,0,493,0,50.849752,"{""ok"": 493}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_NATAL_010,OOS,2026,2022_2026,997,997,0,0.0,1.0,0,997,0,0.628887,0.305058,0.4,0.6,1.0,1.0,5.972518,1.203679,5,0.262788,0,997,0,50.886607,"{""ok"": 997}",LOW_DISCRIMINATION_FACTOR(>95%)
