hypothesis_id,birth_model,rank_within_experiment,stock_code,event_count,sum_excess_return,mean_excess_return,abs_mass_share,share_of_total
HYP-CON-BZ-HL-RAW-001,ipo_approx_v1,3,600599,4,-1.376614,-0.344154,0.015311,0.026585
HYP-CON-BZ-HL-RAW-001,ipo_approx_v1,4,605081,7,-1.319311,-0.188473,0.014673,0.025479
HYP-CON-BZ-HL-RAW-001,ipo_approx_v1,5,600387,5,-1.291354,-0.258271,0.014362,0.024939
HYP-CON-BZ-HL-RAW-001,ipo_approx_v1,6,600421,6,-1.269172,-0.211529,0.014116,0.02451
HYP-CON-BZ-HL-RAW-001,ipo_approx_v1,7,000996,2,-1.147096,-0.573548,0.012758,0.022153
HYP-CON-BZ-HL-RAW-001,ipo_approx_v1,8,002087,2,-1.093138,-0.546569,0.012158,0.021111
HYP-CON-BZ-HL-RAW-001,ipo_approx_v1,9,000584,7,-1.082895,-0.154699,0.012044,0.020913
HYP-CON-BZ-HL-RAW-001,ipo_approx_v1,10,300379,6,-1.077111,-0.179518,0.01198,0.020801
HYP-CON-BZ-HL-RAW-001,ipo_approx_v1,11,300652,10,1.063076,0.106308,0.011823,-0.02053
HYP-CON-BZ-HL-RAW-001,ipo_approx_v1,12,600766,2,-1.034668,-0.517334,0.011508,0.019982
HYP-CON-BZ-HL-RAW-001,ipo_approx_v1,13,002308,4,-1.027809,-0.256952,0.011431,0.019849
HYP-CON-BZ-HL-RAW-001,ipo_approx_v1,14,600811,6,1.018894,0.169816,0.011332,-0.019677
HYP-CON-BZ-HL-RAW-001,ipo_approx_v1,15,002750,4,-1.004488,-0.251122,0.011172,0.019399
HYP-CON-BZ-HL-RAW-001,ipo_approx_v1,16,300282,3,-0.999899,-0.3333,0.011121,0.01931
HYP-CON-BZ-HL-RAW-001,ipo_approx_v1,17,600647,3,-0.979052,-0.326351,0.010889,0.018908
HYP-CON-BZ-HL-RAW-001,ipo_approx_v1,18,600696,5,-0.964335,-0.192867,0.010725,0.018623
HYP-CON-BZ-HL-RAW-001,ipo_approx_v1,19,601127,8,0.96241,0.120301,0.010704,-0.018586
HYP-CON-BZ-HL-RAW-001,ipo_approx_v1,20,600819,10,0.958328,0.095833,0.010658,-0.018507
HYP-CON-BZ-HL-CAL-001,listing_open_v1,1,603388,3,-1.235713,-0.411904,0.051983,0.09723
HYP-CON-BZ-HL-CAL-001,listing_open_v1,2,600766,2,-1.034351,-0.517176,0.043512,0.081386
HYP-CON-BZ-HL-CAL-001,listing_open_v1,3,600306,3,-0.779595,-0.259865,0.032795,0.061341
HYP-CON-BZ-HL-CAL-001,listing_open_v1,4,688173,3,-0.597587,-0.199196,0.025139,0.04702
HYP-CON-BZ-HL-CAL-001,listing_open_v1,5,688010,3,-0.574367,-0.191456,0.024162,0.045193
HYP-CON-BZ-HL-CAL-001,listing_open_v1,6,002881,4,-0.564262,-0.141066,0.023737,0.044398
HYP-CON-BZ-HL-CAL-001,listing_open_v1,7,688689,3,-0.555899,-0.1853,0.023385,0.04374
HYP-CON-BZ-HL-CAL-001,listing_open_v1,8,688589,3,-0.543248,-0.181083,0.022853,0.042744
HYP-CON-BZ-HL-CAL-001,listing_open_v1,9,603032,5,-0.511717,-0.102343,0.021526,0.040264
HYP-CON-BZ-HL-CAL-001,listing_open_v1,10,000622,2,-0.459679,-0.22984,0.019337,0.036169
HYP-CON-BZ-HL-CAL-001,listing_open_v1,11,603963,2,-0.459441,-0.229721,0.019327,0.03615
HYP-CON-BZ-HL-CAL-001,listing_open_v1,12,300443,3,-0.436229,-0.14541,0.018351,0.034324
HYP-CON-BZ-HL-CAL-001,listing_open_v1,13,688418,3,-0.388626,-0.129542,0.016348,0.030578
HYP-CON-BZ-HL-CAL-001,listing_open_v1,14,002280,2,-0.385436,-0.192718,0.016214,0.030327
HYP-CON-BZ-HL-CAL-001,listing_open_v1,15,002682,1,-0.362922,-0.362922,0.015267,0.028556
HYP-CON-BZ-HL-CAL-001,listing_open_v1,16,605188,6,-0.362681,-0.060447,0.015257,0.028537
HYP-CON-BZ-HL-CAL-001,listing_open_v1,17,600112,1,-0.352484,-0.352484,0.014828,0.027735
HYP-CON-BZ-HL-CAL-001,listing_open_v1,18,301261,2,-0.347357,-0.173679,0.014612,0.027331
HYP-CON-BZ-HL-CAL-001,listing_open_v1,19,300188,3,-0.340235,-0.113412,0.014313,0.026771
HYP-CON-BZ-HL-CAL-001,listing_open_v1,20,688007,3,-0.332161,-0.11072,0.013973,0.026135
HYP-CON-BZ-HL-CAL-001,listing_close_v1,1,600766,2,-1.034351,-0.517176,0.047133,0.097953
HYP-CON-BZ-HL-CAL-001,listing_close_v1,2,002272,2,1.012928,0.506464,0.046157,-0.095924
HYP-CON-BZ-HL-CAL-001,listing_close_v1,3,300742,2,-0.873075,-0.436538,0.039784,0.08268
HYP-CON-BZ-HL-CAL-001,listing_close_v1,4,300495,2,-0.842041,-0.421021,0.03837,0.079741
HYP-CON-BZ-HL-CAL-001,listing_close_v1,5,002087,1,-0.806509,-0.806509,0.036751,0.076376
HYP-CON-BZ-HL-CAL-001,listing_close_v1,6,688010,3,-0.574367,-0.191456,0.026173,0.054392
HYP-CON-BZ-HL-CAL-001,listing_close_v1,7,000023,2,-0.505289,-0.252644,0.023025,0.047851
HYP-CON-BZ-HL-CAL-001,listing_close_v1,8,688589,4,-0.472904,-0.118226,0.021549,0.044784
HYP-CON-BZ-HL-CAL-001,listing_close_v1,9,600355,3,-0.451604,-0.150535,0.020579,0.042767
HYP-CON-BZ-HL-CAL-001,listing_close_v1,10,603963,3,-0.412966,-0.137655,0.018818,0.039108
HYP-CON-BZ-HL-CAL-001,listing_close_v1,11,300247,3,0.368978,0.122993,0.016814,-0.034942
HYP-CON-BZ-HL-CAL-001,listing_close_v1,12,600112,1,-0.352484,-0.352484,0.016062,0.03338
HYP-CON-BZ-HL-CAL-001,listing_close_v1,13,300955,3,-0.344833,-0.114944,0.015713,0.032656
HYP-CON-BZ-HL-CAL-001,listing_close_v1,14,688418,4,-0.344608,-0.086152,0.015703,0.032634
HYP-CON-BZ-HL-CAL-001,listing_close_v1,15,688173,2,-0.344555,-0.172278,0.015701,0.032629
HYP-CON-BZ-HL-CAL-001,listing_close_v1,16,300188,3,-0.340235,-0.113412,0.015504,0.03222
HYP-CON-BZ-HL-CAL-001,listing_close_v1,17,300551,1,-0.338408,-0.338408,0.015421,0.032047
HYP-CON-BZ-HL-CAL-001,listing_close_v1,18,603668,4,-0.332399,-0.0831,0.015147,0.031478
HYP-CON-BZ-HL-CAL-001,listing_close_v1,19,688007,3,-0.332161,-0.11072,0.015136,0.031456
HYP-CON-BZ-HL-CAL-001,listing_close_v1,20,603032,6,-0.32366,-0.053943,0.014749,0.030651
HYP-CON-BZ-HL-CAL-001,ipo_approx_v1,1,600421,3,-1.244972,-0.414991,0.047072,0.131531
HYP-CON-BZ-HL-CAL-001,ipo_approx_v1,2,300652,5,0.870542,0.174108,0.032915,-0.091972
HYP-CON-BZ-HL-CAL-001,ipo_approx_v1,3,000996,1,-0.857823,-0.857823,0.032434,0.090629
HYP-CON-BZ-HL-CAL-001,ipo_approx_v1,4,000638,4,0.748265,0.187066,0.028292,-0.079054
HYP-CON-BZ-HL-CAL-001,ipo_approx_v1,5,600793,4,0.74605,0.186512,0.028208,-0.07882
HYP-CON-BZ-HL-CAL-001,ipo_approx_v1,6,300709,5,-0.706474,-0.141295,0.026711,0.074639
HYP-CON-BZ-HL-CAL-001,ipo_approx_v1,7,688689,6,-0.67775,-0.112958,0.025625,0.071604
HYP-CON-BZ-HL-CAL-001,ipo_approx_v1,8,600070,3,-0.660313,-0.220104,0.024966,0.069762
HYP-CON-BZ-HL-CAL-001,ipo_approx_v1,9,600804,2,-0.609992,-0.304996,0.023064,0.064445
HYP-CON-BZ-HL-CAL-001,ipo_approx_v1,10,600387,3,-0.53752,-0.179173,0.020323,0.056789
HYP-CON-BZ-HL-CAL-001,ipo_approx_v1,11,600705,4,0.531681,0.13292,0.020103,-0.056172
HYP-CON-BZ-HL-CAL-001,ipo_approx_v1,12,002336,1,-0.510913,-0.510913,0.019317,0.053978
HYP-CON-BZ-HL-CAL-001,ipo_approx_v1,13,000023,2,-0.505289,-0.252644,0.019105,0.053384
HYP-CON-BZ-HL-CAL-001,ipo_approx_v1,14,600898,2,-0.498462,-0.249231,0.018847,0.052662
HYP-CON-BZ-HL-CAL-001,ipo_approx_v1,15,600823,1,-0.490349,-0.490349,0.01854,0.051805
HYP-CON-BZ-HL-CAL-001,ipo_approx_v1,16,002846,7,-0.489179,-0.069883,0.018496,0.051682
HYP-CON-BZ-HL-CAL-001,ipo_approx_v1,17,300344,1,0.414706,0.414706,0.01568,-0.043813
HYP-CON-BZ-HL-CAL-001,ipo_approx_v1,18,688131,3,-0.414334,-0.138111,0.015666,0.043774
HYP-CON-BZ-HL-CAL-001,ipo_approx_v1,19,600462,1,-0.404876,-0.404876,0.015308,0.042775
HYP-CON-BZ-HL-CAL-001,ipo_approx_v1,20,002773,3,0.390898,0.130299,0.01478,-0.041298
HYP-CON-ZW-HL-RAW-001,listing_open_v1,1,002272,1,1.170362,1.170362,0.044102,-0.111524
HYP-CON-ZW-HL-RAW-001,listing_open_v1,2,603388,6,-1.054596,-0.175766,0.03974,0.100492
HYP-CON-ZW-HL-RAW-001,listing_open_v1,3,600766,2,-1.034351,-0.517176,0.038977,0.098563
HYP-CON-ZW-HL-RAW-001,listing_open_v1,4,300089,2,-0.866884,-0.433442,0.032666,0.082605
HYP-CON-ZW-HL-RAW-001,listing_open_v1,5,688689,4,-0.71004,-0.17751,0.026756,0.06766
HYP-CON-ZW-HL-RAW-001,listing_open_v1,6,002750,3,-0.692294,-0.230765,0.026087,0.065969
HYP-CON-ZW-HL-RAW-001,listing_open_v1,7,002336,2,-0.680631,-0.340315,0.025648,0.064857
HYP-CON-ZW-HL-RAW-001,listing_open_v1,8,000622,4,-0.671792,-0.167948,0.025315,0.064015
HYP-CON-ZW-HL-RAW-001,listing_open_v1,9,300551,5,-0.648866,-0.129773,0.024451,0.06183
HYP-CON-ZW-HL-RAW-001,listing_open_v1,10,688559,2,-0.553671,-0.276836,0.020864,0.052759
HYP-CON-ZW-HL-RAW-001,listing_open_v1,11,000584,2,-0.521771,-0.260885,0.019661,0.04972
HYP-CON-ZW-HL-RAW-001,listing_open_v1,12,600112,3,-0.511046,-0.170349,0.019257,0.048698
HYP-CON-ZW-HL-RAW-001,listing_open_v1,13,600898,2,-0.498462,-0.249231,0.018783,0.047498
HYP-CON-ZW-HL-RAW-001,listing_open_v1,14,600696,3,-0.452581,-0.15086,0.017054,0.043126
HYP-CON-ZW-HL-RAW-001,listing_open_v1,15,600262,4,0.441137,0.110284,0.016623,-0.042036
HYP-CON-ZW-HL-RAW-001,listing_open_v1,16,002308,2,-0.438758,-0.219379,0.016533,0.041809
HYP-CON-ZW-HL-RAW-001,listing_open_v1,17,603668,5,-0.416757,-0.083351,0.015704,0.039713
HYP-CON-ZW-HL-RAW-001,listing_open_v1,18,002003,4,0.413718,0.103429,0.01559,-0.039423
HYP-CON-ZW-HL-RAW-001,listing_open_v1,19,688578,1,0.406929,0.406929,0.015334,-0.038776
HYP-CON-ZW-HL-RAW-001,listing_open_v1,20,300054,7,-0.368926,-0.052704,0.013902,0.035155
HYP-CON-ZW-HL-RAW-001,listing_close_v1,1,605081,4,-1.324669,-0.331167,0.044203,0.072453
HYP-CON-ZW-HL-RAW-001,listing_close_v1,2,300208,6,-1.236171,-0.206028,0.04125,0.067613
HYP-CON-ZW-HL-RAW-001,listing_close_v1,3,300630,3,-1.089462,-0.363154,0.036355,0.059589
HYP-CON-ZW-HL-RAW-001,listing_close_v1,4,300742,3,-0.957074,-0.319025,0.031937,0.052348
HYP-CON-ZW-HL-RAW-001,listing_close_v1,5,300495,2,-0.842041,-0.421021,0.028098,0.046056
HYP-CON-ZW-HL-RAW-001,listing_close_v1,6,300068,8,-0.814815,-0.101852,0.02719,0.044567
HYP-CON-ZW-HL-RAW-001,listing_close_v1,7,600647,2,-0.786989,-0.393494,0.026261,0.043045
