hypothesis_id,object_id,birth_model,direction_source,partition,horizon,event_count,pool_count,positive_rate,sample_count,eligible_stock_count,coverage_start,coverage_end,mean_return,median_return,std_return,up_rate,mean_excess_return,excess_up_rate,mean_bench_return
HYP-CON-ALL3-CAL-001,all_three_calibrated,listing_open_v1,calibrated,VALIDATION,60,140,5246,0.026687,129,86,2019-01-02,2022-07-01,0.039796,-0.027168,0.318331,0.457364,0.05683,0.488372,-0.017034
HYP-CON-ALL3-CAL-001,all_three_calibrated,listing_open_v1,calibrated,OOS,5,66,3529,0.018702,66,43,2023-01-03,2026-07-01,-0.04119,-0.039704,0.068531,0.272727,-0.018502,0.439394,-0.022688
HYP-CON-ALL3-CAL-001,all_three_calibrated,listing_open_v1,calibrated,OOS,10,66,3529,0.018702,64,43,2023-01-03,2026-07-01,-0.050788,-0.04354,0.120086,0.3125,-0.034588,0.359375,-0.0162
HYP-CON-ALL3-CAL-001,all_three_calibrated,listing_open_v1,calibrated,OOS,20,66,3529,0.018702,64,43,2023-01-03,2026-07-01,-0.081898,-0.080822,0.200089,0.40625,-0.070961,0.359375,-0.010937
HYP-CON-ALL3-CAL-001,all_three_calibrated,listing_open_v1,calibrated,OOS,60,66,3529,0.018702,55,43,2023-01-03,2026-07-01,-0.086927,-0.06268,0.226454,0.254545,-0.097007,0.272727,0.01008
HYP-CON-ALL3-CAL-001,all_three_calibrated,listing_close_v1,calibrated,TRAIN,5,248,10647,0.023293,248,104,2010-04-01,2019-07-12,0.006808,-0.000606,0.125389,0.495968,0.008425,0.479839,-0.001617
HYP-CON-ALL3-CAL-001,all_three_calibrated,listing_close_v1,calibrated,TRAIN,10,248,10647,0.023293,248,104,2010-04-01,2019-07-12,0.021447,0.006334,0.186865,0.53629,0.009586,0.479839,0.011861
HYP-CON-ALL3-CAL-001,all_three_calibrated,listing_close_v1,calibrated,TRAIN,20,248,10647,0.023293,248,104,2010-04-01,2019-07-12,0.043546,0.005468,0.23003,0.520161,0.025374,0.483871,0.018172
HYP-CON-ALL3-CAL-001,all_three_calibrated,listing_close_v1,calibrated,TRAIN,60,248,10647,0.023293,247,104,2010-04-01,2019-07-12,0.127714,0.021939,0.410707,0.546559,0.075438,0.526316,0.052276
HYP-CON-ALL3-CAL-001,all_three_calibrated,listing_close_v1,calibrated,VALIDATION,5,194,5246,0.036981,193,100,2019-01-02,2022-07-01,-0.004111,0.006116,0.096236,0.533679,-0.01609,0.46114,0.011979
HYP-CON-ALL3-CAL-001,all_three_calibrated,listing_close_v1,calibrated,VALIDATION,10,194,5246,0.036981,193,100,2019-01-02,2022-07-01,-0.008154,-0.004149,0.12402,0.455959,-0.017143,0.435233,0.008989
HYP-CON-ALL3-CAL-001,all_three_calibrated,listing_close_v1,calibrated,VALIDATION,20,194,5246,0.036981,193,100,2019-01-02,2022-07-01,-0.056324,-0.059744,0.18238,0.321244,-0.053617,0.300518,-0.002707
HYP-CON-ALL3-CAL-001,all_three_calibrated,listing_close_v1,calibrated,VALIDATION,60,194,5246,0.036981,188,100,2019-01-02,2022-07-01,0.002955,-0.043948,0.270785,0.367021,0.005614,0.388298,-0.002659
HYP-CON-ALL3-CAL-001,all_three_calibrated,listing_close_v1,calibrated,OOS,5,41,3529,0.011618,40,29,2023-07-03,2026-07-01,-0.040054,-0.040782,0.045959,0.225,-0.019048,0.275,-0.021005
HYP-CON-ALL3-CAL-001,all_three_calibrated,listing_close_v1,calibrated,OOS,10,41,3529,0.011618,40,29,2023-07-03,2026-07-01,-0.038064,-0.026059,0.104471,0.325,-0.026518,0.325,-0.011546
HYP-CON-ALL3-CAL-001,all_three_calibrated,listing_close_v1,calibrated,OOS,20,41,3529,0.011618,40,29,2023-07-03,2026-07-01,-0.05876,-0.030851,0.229558,0.375,-0.051261,0.425,-0.007498
HYP-CON-ALL3-CAL-001,all_three_calibrated,listing_close_v1,calibrated,OOS,60,41,3529,0.011618,31,29,2023-07-03,2026-07-01,-0.036808,-0.098039,0.415756,0.354839,-0.064383,0.258065,0.027575
HYP-CON-ALL3-CAL-001,all_three_calibrated,ipo_approx_v1,calibrated,TRAIN,5,227,10647,0.021321,227,101,2010-07-01,2020-06-30,0.00767,0.0,0.165134,0.497797,0.014294,0.480176,-0.006624
HYP-CON-ALL3-CAL-001,all_three_calibrated,ipo_approx_v1,calibrated,TRAIN,10,227,10647,0.021321,227,101,2010-07-01,2020-06-30,0.02531,-0.000646,0.231118,0.488987,0.019534,0.444934,0.005777
HYP-CON-ALL3-CAL-001,all_three_calibrated,ipo_approx_v1,calibrated,TRAIN,20,227,10647,0.021321,227,101,2010-07-01,2020-06-30,0.027077,-0.004164,0.229027,0.45815,0.018654,0.449339,0.008423
HYP-CON-ALL3-CAL-001,all_three_calibrated,ipo_approx_v1,calibrated,TRAIN,60,227,10647,0.021321,225,101,2010-07-01,2020-06-30,0.082785,0.011135,0.342832,0.524444,0.061705,0.502222,0.02108
HYP-CON-ALL3-CAL-001,all_three_calibrated,ipo_approx_v1,calibrated,VALIDATION,5,150,5246,0.028593,150,84,2019-01-02,2022-07-01,-0.014887,-0.000935,0.106486,0.466667,-0.025987,0.42,0.0111
HYP-CON-ALL3-CAL-001,all_three_calibrated,ipo_approx_v1,calibrated,VALIDATION,10,150,5246,0.028593,150,84,2019-01-02,2022-07-01,-0.021107,-0.012973,0.178932,0.406667,-0.029213,0.373333,0.008105
HYP-CON-ALL3-CAL-001,all_three_calibrated,ipo_approx_v1,calibrated,VALIDATION,20,150,5246,0.028593,149,84,2019-01-02,2022-07-01,-0.070333,-0.064171,0.200545,0.255034,-0.071508,0.255034,0.001176
HYP-CON-ALL3-CAL-001,all_three_calibrated,ipo_approx_v1,calibrated,VALIDATION,60,150,5246,0.028593,144,84,2019-01-02,2022-07-01,0.023352,-0.033021,0.305544,0.388889,0.029921,0.423611,-0.006569
HYP-CON-ALL3-CAL-001,all_three_calibrated,ipo_approx_v1,calibrated,OOS,5,71,3529,0.020119,71,42,2023-07-03,2026-07-01,-0.019016,-0.008346,0.06259,0.450704,0.001768,0.507042,-0.020784
HYP-CON-ALL3-CAL-001,all_three_calibrated,ipo_approx_v1,calibrated,OOS,10,71,3529,0.020119,70,42,2023-07-03,2026-07-01,-0.020746,-0.001522,0.108591,0.485714,-0.004799,0.528571,-0.015947
HYP-CON-ALL3-CAL-001,all_three_calibrated,ipo_approx_v1,calibrated,OOS,20,71,3529,0.020119,69,42,2023-07-03,2026-07-01,-0.013126,0.011504,0.167133,0.608696,-0.009013,0.507246,-0.004113
HYP-CON-ALL3-CAL-001,all_three_calibrated,ipo_approx_v1,calibrated,OOS,60,71,3529,0.020119,61,42,2023-07-03,2026-07-01,0.016491,0.011342,0.204137,0.540984,0.007416,0.491803,0.009076
HYP-CFL-BZ-POS-ZW-NEG-CAL-001,conflict_bazi_pos_ziwei_neg,listing_open_v1,calibrated,TRAIN,5,610,10647,0.057293,610,163,2010-01-04,2019-01-02,0.012941,0.01078,0.111108,0.578689,0.002448,0.483607,0.010494
HYP-CFL-BZ-POS-ZW-NEG-CAL-001,conflict_bazi_pos_ziwei_neg,listing_open_v1,calibrated,TRAIN,10,610,10647,0.057293,609,163,2010-01-04,2019-01-02,0.020335,0.011696,0.143898,0.576355,0.005342,0.486043,0.014994
HYP-CFL-BZ-POS-ZW-NEG-CAL-001,conflict_bazi_pos_ziwei_neg,listing_open_v1,calibrated,TRAIN,20,610,10647,0.057293,609,163,2010-01-04,2019-01-02,0.026642,0.003623,0.184395,0.510673,0.008574,0.444992,0.018067
HYP-CFL-BZ-POS-ZW-NEG-CAL-001,conflict_bazi_pos_ziwei_neg,listing_open_v1,calibrated,TRAIN,60,610,10647,0.057293,600,163,2010-01-04,2019-01-02,0.056805,-0.002857,0.315609,0.49,0.036966,0.511667,0.019839
HYP-CFL-BZ-POS-ZW-NEG-CAL-001,conflict_bazi_pos_ziwei_neg,listing_open_v1,calibrated,VALIDATION,5,204,5246,0.038887,204,114,2019-01-02,2022-10-10,0.005609,0.001868,0.097136,0.5,0.003392,0.529412,0.002217
HYP-CFL-BZ-POS-ZW-NEG-CAL-001,conflict_bazi_pos_ziwei_neg,listing_open_v1,calibrated,VALIDATION,10,204,5246,0.038887,203,114,2019-01-02,2022-10-10,-0.019045,-0.019881,0.109548,0.433498,-0.004497,0.482759,-0.014548
HYP-CFL-BZ-POS-ZW-NEG-CAL-001,conflict_bazi_pos_ziwei_neg,listing_open_v1,calibrated,VALIDATION,20,204,5246,0.038887,199,114,2019-01-02,2022-10-10,-0.080436,-0.04608,0.226311,0.38191,-0.055847,0.417085,-0.024589
HYP-CFL-BZ-POS-ZW-NEG-CAL-001,conflict_bazi_pos_ziwei_neg,listing_open_v1,calibrated,VALIDATION,60,204,5246,0.038887,185,114,2019-01-02,2022-10-10,-0.005602,-0.04,0.210714,0.421622,-0.011415,0.432432,0.005813
HYP-CFL-BZ-POS-ZW-NEG-CAL-001,conflict_bazi_pos_ziwei_neg,listing_open_v1,calibrated,OOS,5,200,3529,0.056673,189,87,2023-01-03,2026-08-14,-0.023725,-0.028719,0.088595,0.275132,-0.012556,0.338624,-0.011169
HYP-CFL-BZ-POS-ZW-NEG-CAL-001,conflict_bazi_pos_ziwei_neg,listing_open_v1,calibrated,OOS,10,200,3529,0.056673,189,87,2023-01-03,2026-08-14,-0.02632,-0.025,0.117601,0.375661,-0.026074,0.338624,-0.000247
HYP-CFL-BZ-POS-ZW-NEG-CAL-001,conflict_bazi_pos_ziwei_neg,listing_open_v1,calibrated,OOS,20,200,3529,0.056673,187,87,2023-01-03,2026-08-14,-0.033266,-0.02139,0.19659,0.433155,-0.034025,0.395722,0.000759
HYP-CFL-BZ-POS-ZW-NEG-CAL-001,conflict_bazi_pos_ziwei_neg,listing_open_v1,calibrated,OOS,60,200,3529,0.056673,173,87,2023-01-03,2026-08-14,-0.035853,-0.051893,0.237599,0.346821,-0.047119,0.416185,0.011266
HYP-CFL-BZ-POS-ZW-NEG-CAL-001,conflict_bazi_pos_ziwei_neg,listing_close_v1,calibrated,TRAIN,5,573,10647,0.053818,573,145,2010-01-04,2020-06-30,-0.004424,-0.003774,0.117846,0.471204,-0.005143,0.424084,0.00072
HYP-CFL-BZ-POS-ZW-NEG-CAL-001,conflict_bazi_pos_ziwei_neg,listing_close_v1,calibrated,TRAIN,10,573,10647,0.053818,573,145,2010-01-04,2020-06-30,0.007707,-0.002796,0.170383,0.47993,0.00025,0.429319,0.007456
HYP-CFL-BZ-POS-ZW-NEG-CAL-001,conflict_bazi_pos_ziwei_neg,listing_close_v1,calibrated,TRAIN,20,573,10647,0.053818,571,145,2010-01-04,2020-06-30,0.013078,-0.013167,0.261025,0.444834,0.007306,0.415061,0.005772
HYP-CFL-BZ-POS-ZW-NEG-CAL-001,conflict_bazi_pos_ziwei_neg,listing_close_v1,calibrated,TRAIN,60,573,10647,0.053818,570,145,2010-01-04,2020-06-30,0.044916,-0.012499,0.355004,0.470175,0.048566,0.522807,-0.003649
HYP-CFL-BZ-POS-ZW-NEG-CAL-001,conflict_bazi_pos_ziwei_neg,listing_close_v1,calibrated,VALIDATION,5,191,5246,0.036409,191,76,2019-01-02,2022-10-10,0.00643,0.004866,0.09808,0.528796,-0.000405,0.502618,0.006834
HYP-CFL-BZ-POS-ZW-NEG-CAL-001,conflict_bazi_pos_ziwei_neg,listing_close_v1,calibrated,VALIDATION,10,191,5246,0.036409,190,76,2019-01-02,2022-10-10,-0.01227,-0.009423,0.128522,0.436842,-0.004344,0.5,-0.007926
HYP-CFL-BZ-POS-ZW-NEG-CAL-001,conflict_bazi_pos_ziwei_neg,listing_close_v1,calibrated,VALIDATION,20,191,5246,0.036409,190,76,2019-01-02,2022-10-10,-0.043478,-0.023567,0.214604,0.363158,-0.023344,0.452632,-0.020134
HYP-CFL-BZ-POS-ZW-NEG-CAL-001,conflict_bazi_pos_ziwei_neg,listing_close_v1,calibrated,VALIDATION,60,191,5246,0.036409,183,76,2019-01-02,2022-10-10,0.011869,-0.012158,0.238941,0.469945,0.008861,0.47541,0.003008
HYP-CFL-BZ-POS-ZW-NEG-CAL-001,conflict_bazi_pos_ziwei_neg,listing_close_v1,calibrated,OOS,5,246,3529,0.069708,232,85,2023-01-03,2026-08-14,-0.017771,-0.020161,0.071577,0.375,-0.006503,0.405172,-0.011269
HYP-CFL-BZ-POS-ZW-NEG-CAL-001,conflict_bazi_pos_ziwei_neg,listing_close_v1,calibrated,OOS,10,246,3529,0.069708,231,85,2023-01-03,2026-08-14,-0.015293,-0.011494,0.11635,0.424242,-0.014808,0.415584,-0.000485
HYP-CFL-BZ-POS-ZW-NEG-CAL-001,conflict_bazi_pos_ziwei_neg,listing_close_v1,calibrated,OOS,20,246,3529,0.069708,227,85,2023-01-03,2026-08-14,-0.017083,-0.00659,0.205535,0.46696,-0.020097,0.45815,0.003013
HYP-CFL-BZ-POS-ZW-NEG-CAL-001,conflict_bazi_pos_ziwei_neg,listing_close_v1,calibrated,OOS,60,246,3529,0.069708,203,85,2023-01-03,2026-08-14,-0.009046,-0.021295,0.243128,0.458128,-0.023229,0.408867,0.014184
HYP-CFL-BZ-POS-ZW-NEG-CAL-001,conflict_bazi_pos_ziwei_neg,ipo_approx_v1,calibrated,TRAIN,5,676,10647,0.063492,676,161,2010-01-04,2018-10-08,0.003484,0.006873,0.112795,0.526627,-0.000419,0.482249,0.003904
HYP-CFL-BZ-POS-ZW-NEG-CAL-001,conflict_bazi_pos_ziwei_neg,ipo_approx_v1,calibrated,TRAIN,10,676,10647,0.063492,676,161,2010-01-04,2018-10-08,0.010441,0.007711,0.137027,0.534024,0.000335,0.477811,0.010107
HYP-CFL-BZ-POS-ZW-NEG-CAL-001,conflict_bazi_pos_ziwei_neg,ipo_approx_v1,calibrated,TRAIN,20,676,10647,0.063492,676,161,2010-01-04,2018-10-08,0.023213,0.00139,0.172515,0.502959,0.008401,0.476331,0.014812
HYP-CFL-BZ-POS-ZW-NEG-CAL-001,conflict_bazi_pos_ziwei_neg,ipo_approx_v1,calibrated,TRAIN,60,676,10647,0.063492,671,161,2010-01-04,2018-10-08,0.045377,-0.00639,0.312025,0.482861,0.041388,0.5231,0.003988
HYP-CFL-BZ-POS-ZW-NEG-CAL-001,conflict_bazi_pos_ziwei_neg,ipo_approx_v1,calibrated,VALIDATION,5,234,5246,0.044605,234,104,2019-01-02,2022-10-10,0.00635,0.0,0.091879,0.495726,0.002495,0.495726,0.003855
HYP-CFL-BZ-POS-ZW-NEG-CAL-001,conflict_bazi_pos_ziwei_neg,ipo_approx_v1,calibrated,VALIDATION,10,234,5246,0.044605,234,104,2019-01-02,2022-10-10,-0.014831,-0.016259,0.122322,0.401709,-0.001812,0.457265,-0.013018
HYP-CFL-BZ-POS-ZW-NEG-CAL-001,conflict_bazi_pos_ziwei_neg,ipo_approx_v1,calibrated,VALIDATION,20,234,5246,0.044605,232,104,2019-01-02,2022-10-10,-0.045258,-0.036616,0.175002,0.349138,-0.017287,0.443966,-0.027971
HYP-CFL-BZ-POS-ZW-NEG-CAL-001,conflict_bazi_pos_ziwei_neg,ipo_approx_v1,calibrated,VALIDATION,60,234,5246,0.044605,229,104,2019-01-02,2022-10-10,0.013181,-0.014574,0.227443,0.462882,0.012093,0.489083,0.001088
HYP-CFL-BZ-POS-ZW-NEG-CAL-001,conflict_bazi_pos_ziwei_neg,ipo_approx_v1,calibrated,OOS,5,233,3529,0.066024,220,83,2023-01-03,2026-08-14,-0.019276,-0.020769,0.076722,0.331818,-0.006985,0.381818,-0.01229
HYP-CFL-BZ-POS-ZW-NEG-CAL-001,conflict_bazi_pos_ziwei_neg,ipo_approx_v1,calibrated,OOS,10,233,3529,0.066024,217,83,2023-01-03,2026-08-14,-0.019049,-0.018571,0.097868,0.410138,-0.017266,0.382488,-0.001784
HYP-CFL-BZ-POS-ZW-NEG-CAL-001,conflict_bazi_pos_ziwei_neg,ipo_approx_v1,calibrated,OOS,20,233,3529,0.066024,214,83,2023-01-03,2026-08-14,-0.035869,-0.009535,0.15283,0.439252,-0.038209,0.373832,0.002339
HYP-CFL-BZ-POS-ZW-NEG-CAL-001,conflict_bazi_pos_ziwei_neg,ipo_approx_v1,calibrated,OOS,60,233,3529,0.066024,200,83,2023-01-03,2026-08-14,-0.031533,-0.054712,0.256259,0.37,-0.038918,0.4,0.007385
HYP-CFL-BZ-NEG-ZW-POS-CAL-001,conflict_ziwei_pos_bazi_neg,listing_open_v1,calibrated,TRAIN,5,620,10647,0.058232,620,144,2010-01-04,2019-07-12,-0.003042,-0.003865,0.120995,0.464516,-0.00569,0.441935,0.002649
HYP-CFL-BZ-NEG-ZW-POS-CAL-001,conflict_ziwei_pos_bazi_neg,listing_open_v1,calibrated,TRAIN,10,620,10647,0.058232,619,144,2010-01-04,2019-07-12,-0.002593,-0.004769,0.176959,0.481422,-0.012926,0.402262,0.010332
HYP-CFL-BZ-NEG-ZW-POS-CAL-001,conflict_ziwei_pos_bazi_neg,listing_open_v1,calibrated,TRAIN,20,620,10647,0.058232,618,144,2010-01-04,2019-07-12,0.007836,-0.012922,0.345337,0.451456,-0.001582,0.419094,0.009418
HYP-CFL-BZ-NEG-ZW-POS-CAL-001,conflict_ziwei_pos_bazi_neg,listing_open_v1,calibrated,TRAIN,60,620,10647,0.058232,611,144,2010-01-04,2019-07-12,0.020025,-0.028202,0.433436,0.418985,0.023617,0.451718,-0.003592
HYP-CFL-BZ-NEG-ZW-POS-CAL-001,conflict_ziwei_pos_bazi_neg,listing_open_v1,calibrated,VALIDATION,5,440,5246,0.083873,440,152,2019-01-02,2022-10-10,-0.00429,0.003488,0.105932,0.518182,-0.021962,0.431818,0.017672
HYP-CFL-BZ-NEG-ZW-POS-CAL-001,conflict_ziwei_pos_bazi_neg,listing_open_v1,calibrated,VALIDATION,10,440,5246,0.083873,440,152,2019-01-02,2022-10-10,-0.01485,-0.007827,0.147436,0.456818,-0.032136,0.4,0.017286
HYP-CFL-BZ-NEG-ZW-POS-CAL-001,conflict_ziwei_pos_bazi_neg,listing_open_v1,calibrated,VALIDATION,20,440,5246,0.083873,440,152,2019-01-02,2022-10-10,-0.057361,-0.049401,0.179034,0.338636,-0.068334,0.315909,0.010973
HYP-CFL-BZ-NEG-ZW-POS-CAL-001,conflict_ziwei_pos_bazi_neg,listing_open_v1,calibrated,VALIDATION,60,440,5246,0.083873,425,152,2019-01-02,2022-10-10,0.020824,-0.020964,0.285178,0.449412,-0.029575,0.388235,0.050399
HYP-CFL-BZ-NEG-ZW-POS-CAL-001,conflict_ziwei_pos_bazi_neg,listing_open_v1,calibrated,OOS,5,181,3529,0.051289,170,61,2023-01-03,2026-08-14,-0.020644,-0.018304,0.078251,0.364706,-0.002461,0.423529,-0.018184
HYP-CFL-BZ-NEG-ZW-POS-CAL-001,conflict_ziwei_pos_bazi_neg,listing_open_v1,calibrated,OOS,10,181,3529,0.051289,169,61,2023-01-03,2026-08-14,-0.023279,-0.019672,0.095986,0.408284,-0.015351,0.414201,-0.007928
HYP-CFL-BZ-NEG-ZW-POS-CAL-001,conflict_ziwei_pos_bazi_neg,listing_open_v1,calibrated,OOS,20,181,3529,0.051289,169,61,2023-01-03,2026-08-14,-0.019649,0.002245,0.155147,0.508876,-0.01433,0.485207,-0.005318
HYP-CFL-BZ-NEG-ZW-POS-CAL-001,conflict_ziwei_pos_bazi_neg,listing_open_v1,calibrated,OOS,60,181,3529,0.051289,148,61,2023-01-03,2026-08-14,-0.023315,-0.03077,0.232448,0.439189,-0.010341,0.486486,-0.012974
HYP-CFL-BZ-NEG-ZW-POS-CAL-001,conflict_ziwei_pos_bazi_neg,listing_close_v1,calibrated,TRAIN,5,612,10647,0.057481,612,121,2010-01-04,2019-05-27,0.004748,0.0,0.113297,0.488562,0.000887,0.439542,0.003861
HYP-CFL-BZ-NEG-ZW-POS-CAL-001,conflict_ziwei_pos_bazi_neg,listing_close_v1,calibrated,TRAIN,10,612,10647,0.057481,612,121,2010-01-04,2019-05-27,0.000934,-0.003824,0.162289,0.472222,-0.006706,0.416667,0.007641
HYP-CFL-BZ-NEG-ZW-POS-CAL-001,conflict_ziwei_pos_bazi_neg,listing_close_v1,calibrated,TRAIN,20,612,10647,0.057481,610,121,2010-01-04,2019-05-27,0.00177,-0.010229,0.207652,0.462295,-0.008665,0.406557,0.010434
HYP-CFL-BZ-NEG-ZW-POS-CAL-001,conflict_ziwei_pos_bazi_neg,listing_close_v1,calibrated,TRAIN,60,612,10647,0.057481,606,121,2010-01-04,2019-05-27,0.011543,-0.032156,0.329679,0.425743,0.014027,0.443894,-0.002484
HYP-CFL-BZ-NEG-ZW-POS-CAL-001,conflict_ziwei_pos_bazi_neg,listing_close_v1,calibrated,VALIDATION,5,494,5246,0.094167,494,148,2019-01-02,2022-10-10,-0.001259,0.003523,0.097906,0.510121,-0.016843,0.44332,0.015584
HYP-CFL-BZ-NEG-ZW-POS-CAL-001,conflict_ziwei_pos_bazi_neg,listing_close_v1,calibrated,VALIDATION,10,494,5246,0.094167,492,148,2019-01-02,2022-10-10,-0.010721,-0.010233,0.123725,0.428862,-0.025101,0.398374,0.01438
HYP-CFL-BZ-NEG-ZW-POS-CAL-001,conflict_ziwei_pos_bazi_neg,listing_close_v1,calibrated,VALIDATION,20,494,5246,0.094167,491,148,2019-01-02,2022-10-10,-0.053194,-0.052941,0.16854,0.307536,-0.062089,0.299389,0.008895
HYP-CFL-BZ-NEG-ZW-POS-CAL-001,conflict_ziwei_pos_bazi_neg,listing_close_v1,calibrated,VALIDATION,60,494,5246,0.094167,478,148,2019-01-02,2022-10-10,0.023667,-0.029041,0.285164,0.422594,-0.013781,0.393305,0.037449
HYP-CFL-BZ-NEG-ZW-POS-CAL-001,conflict_ziwei_pos_bazi_neg,listing_close_v1,calibrated,OOS,5,221,3529,0.062624,204,81,2023-01-03,2026-08-14,-0.014484,-0.018167,0.087109,0.352941,-0.002662,0.416667,-0.011822
HYP-CFL-BZ-NEG-ZW-POS-CAL-001,conflict_ziwei_pos_bazi_neg,listing_close_v1,calibrated,OOS,10,221,3529,0.062624,204,81,2023-01-03,2026-08-14,-0.020538,-0.014967,0.10627,0.392157,-0.018953,0.367647,-0.001585
HYP-CFL-BZ-NEG-ZW-POS-CAL-001,conflict_ziwei_pos_bazi_neg,listing_close_v1,calibrated,OOS,20,221,3529,0.062624,200,81,2023-01-03,2026-08-14,-0.030659,-0.010577,0.151223,0.44,-0.031055,0.43,0.000395
HYP-CFL-BZ-NEG-ZW-POS-CAL-001,conflict_ziwei_pos_bazi_neg,listing_close_v1,calibrated,OOS,60,221,3529,0.062624,184,81,2023-01-03,2026-08-14,-0.062021,-0.076423,0.202359,0.298913,-0.047553,0.36413,-0.014468
HYP-CFL-BZ-NEG-ZW-POS-CAL-001,conflict_ziwei_pos_bazi_neg,ipo_approx_v1,calibrated,TRAIN,5,695,10647,0.065277,695,133,2010-01-04,2020-06-30,0.015288,0.005348,0.157661,0.535252,0.013016,0.499281,0.002271
HYP-CFL-BZ-NEG-ZW-POS-CAL-001,conflict_ziwei_pos_bazi_neg,ipo_approx_v1,calibrated,TRAIN,10,695,10647,0.065277,692,133,2010-01-04,2020-06-30,0.020206,0.00736,0.205318,0.550578,0.011101,0.455202,0.009105
HYP-CFL-BZ-NEG-ZW-POS-CAL-001,conflict_ziwei_pos_bazi_neg,ipo_approx_v1,calibrated,TRAIN,20,695,10647,0.065277,691,133,2010-01-04,2020-06-30,0.01848,0.001377,0.217282,0.500724,0.010969,0.465991,0.007511
HYP-CFL-BZ-NEG-ZW-POS-CAL-001,conflict_ziwei_pos_bazi_neg,ipo_approx_v1,calibrated,TRAIN,60,695,10647,0.065277,684,133,2010-01-04,2020-06-30,0.024685,-0.021316,0.294129,0.445906,0.033129,0.47807,-0.008444
HYP-CFL-BZ-NEG-ZW-POS-CAL-001,conflict_ziwei_pos_bazi_neg,ipo_approx_v1,calibrated,VALIDATION,5,449,5246,0.085589,449,134,2019-01-02,2022-10-10,0.010552,0.013143,0.095265,0.599109,-0.006232,0.503341,0.016785
HYP-CFL-BZ-NEG-ZW-POS-CAL-001,conflict_ziwei_pos_bazi_neg,ipo_approx_v1,calibrated,VALIDATION,10,449,5246,0.085589,449,134,2019-01-02,2022-10-10,0.004442,0.0059,0.114364,0.523385,-0.012443,0.432071,0.016885
HYP-CFL-BZ-NEG-ZW-POS-CAL-001,conflict_ziwei_pos_bazi_neg,ipo_approx_v1,calibrated,VALIDATION,20,449,5246,0.085589,447,134,2019-01-02,2022-10-10,-0.030454,-0.040741,0.171591,0.355705,-0.039102,0.331096,0.008647
HYP-CFL-BZ-NEG-ZW-POS-CAL-001,conflict_ziwei_pos_bazi_neg,ipo_approx_v1,calibrated,VALIDATION,60,449,5246,0.085589,436,134,2019-01-02,2022-10-10,0.053409,0.001897,0.296714,0.502294,0.009059,0.456422,0.04435
HYP-CFL-BZ-NEG-ZW-POS-CAL-001,conflict_ziwei_pos_bazi_neg,ipo_approx_v1,calibrated,OOS,5,235,3529,0.066591,223,74,2023-01-03,2026-08-14,-0.040048,-0.028818,0.080487,0.269058,-0.017778,0.376682,-0.02227
HYP-CFL-BZ-NEG-ZW-POS-CAL-001,conflict_ziwei_pos_bazi_neg,ipo_approx_v1,calibrated,OOS,10,235,3529,0.066591,223,74,2023-01-03,2026-08-14,-0.035471,-0.028455,0.119226,0.336323,-0.024231,0.367713,-0.01124
HYP-CFL-BZ-NEG-ZW-POS-CAL-001,conflict_ziwei_pos_bazi_neg,ipo_approx_v1,calibrated,OOS,20,235,3529,0.066591,219,74,2023-01-03,2026-08-14,-0.040046,-0.018576,0.209479,0.424658,-0.030461,0.447489,-0.009585
HYP-CFL-BZ-NEG-ZW-POS-CAL-001,conflict_ziwei_pos_bazi_neg,ipo_approx_v1,calibrated,OOS,60,235,3529,0.066591,187,74,2023-01-03,2026-08-14,-0.064661,-0.074074,0.207013,0.342246,-0.049354,0.368984,-0.015307
HYP-CFL-BZ-POS-HL-NEG-CAL-001,conflict_bazi_pos_huangli_neg,listing_open_v1,calibrated,TRAIN,5,299,10647,0.028083,299,164,2010-01-04,2020-06-30,-0.006316,-0.002172,0.152904,0.464883,-0.011996,0.401338,0.00568
HYP-CFL-BZ-POS-HL-NEG-CAL-001,conflict_bazi_pos_huangli_neg,listing_open_v1,calibrated,TRAIN,10,299,10647,0.028083,299,164,2010-01-04,2020-06-30,0.016257,0.011456,0.188626,0.555184,0.004337,0.441472,0.01192
HYP-CFL-BZ-POS-HL-NEG-CAL-001,conflict_bazi_pos_huangli_neg,listing_open_v1,calibrated,TRAIN,20,299,10647,0.028083,298,164,2010-01-04,2020-06-30,0.005278,-0.009607,0.198278,0.469799,0.002687,0.40604,0.002591
HYP-CFL-BZ-POS-HL-NEG-CAL-001,conflict_bazi_pos_huangli_neg,listing_open_v1,calibrated,TRAIN,60,299,10647,0.028083,297,164,2010-01-04,2020-06-30,-0.010866,-0.027322,0.249704,0.430976,0.010972,0.444444,-0.021838
HYP-CFL-BZ-POS-HL-NEG-CAL-001,conflict_bazi_pos_huangli_neg,listing_open_v1,calibrated,VALIDATION,5,196,5246,0.037362,196,139,2019-01-02,2022-10-10,0.035354,0.044488,0.102655,0.688776,0.003297,0.545918,0.032058
HYP-CFL-BZ-POS-HL-NEG-CAL-001,conflict_bazi_pos_huangli_neg,listing_open_v1,calibrated,VALIDATION,10,196,5246,0.037362,196,139,2019-01-02,2022-10-10,0.00981,0.013014,0.130354,0.561224,0.002327,0.545918,0.007483
